Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Slovak Republic,SVK,"Population ages 70-74, male",SP.POP.7074.MA,107231
Slovak Republic,SVK,"Population ages 70-74, female",SP.POP.7074.FE,146654
Slovak Republic,SVK,"Population ages 65-69, male",SP.POP.6569.MA,140499
Slovak Republic,SVK,"Population ages 65-69, female",SP.POP.6569.FE,169650
Slovak Republic,SVK,"Population ages 60-64, male",SP.POP.6064.MA,149950
Slovak Republic,SVK,"Population ages 60-64, female",SP.POP.6064.FE,163876
Slovak Republic,SVK,"Population ages 55-59, male",SP.POP.5559.MA,157782
Slovak Republic,SVK,"Population ages 55-59, female",SP.POP.5559.FE,163394
Slovak Republic,SVK,"Population ages 50-54, male",SP.POP.5054.MA,173622
Slovak Republic,SVK,"Population ages 50-54, female",SP.POP.5054.FE,171412
Slovak Republic,SVK,"Population ages 45-49, male",SP.POP.4549.MA,215635
Slovak Republic,SVK,"Population ages 45-49, female",SP.POP.4549.FE,205484
Slovak Republic,SVK,"Population ages 40-44, male",SP.POP.4044.MA,219975
Slovak Republic,SVK,"Population ages 40-44, female",SP.POP.4044.FE,207581
Slovak Republic,SVK,"Population ages 35-39, male",SP.POP.3539.MA,214411
Slovak Republic,SVK,"Population ages 35-39, female",SP.POP.3539.FE,205455
Slovak Republic,SVK,"Age dependency ratio, old",SP.POP.DPND.OL,25.1257554242302
Slovak Republic,SVK,Age dependency ratio (% of working-age population),SP.POP.DPND,48.3035696372403
Slovak Republic,SVK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Slovak Republic,SVK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Slovak Republic,SVK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Slovak Republic,SVK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Slovak Republic,SVK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Slovak Republic,SVK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,2111064
Slovenia,SVN,"Population ages 80 and above, male",SP.POP.80UP.MA,41547
Slovenia,SVN,"Population ages 80 and above, female",SP.POP.80UP.FE,77646
Slovenia,SVN,"Population ages 75-79, male",SP.POP.7579.MA,33710
Slovenia,SVN,"Population ages 75-79, female",SP.POP.7579.FE,43979
Slovenia,SVN,"Population ages 70-74, male",SP.POP.7074.MA,55266
Slovenia,SVN,"Population ages 70-74, female",SP.POP.7074.FE,62221
Slovenia,SVN,"Population ages 65-69, male",SP.POP.6569.MA,67240
Slovenia,SVN,"Population ages 65-69, female",SP.POP.6569.FE,70569
Slovenia,SVN,"Population ages 60-64, male",SP.POP.6064.MA,71807
Slovenia,SVN,"Population ages 60-64, female",SP.POP.6064.FE,71750
Slovenia,SVN,"Population ages 55-59, male",SP.POP.5559.MA,77196
Slovenia,SVN,"Population ages 55-59, female",SP.POP.5559.FE,75162
Slovenia,SVN,"Population ages 50-54, male",SP.POP.5054.MA,76264
Slovenia,SVN,"Population ages 50-54, female",SP.POP.5054.FE,70395
Slovenia,SVN,"Population ages 45-49, male",SP.POP.4549.MA,83132
Slovenia,SVN,"Population ages 45-49, female",SP.POP.4549.FE,74719
Slovenia,SVN,"Population ages 40-44, male",SP.POP.4044.MA,84689
Slovenia,SVN,"Population ages 40-44, female",SP.POP.4044.FE,74356
Slovenia,SVN,"Population ages 35-39, male",SP.POP.3539.MA,76595
Slovenia,SVN,"Population ages 35-39, female",SP.POP.3539.FE,67626
Slovenia,SVN,"Age dependency ratio, old",SP.POP.DPND.OL,33.6682466713426
Slovenia,SVN,Age dependency ratio (% of working-age population),SP.POP.DPND,57.1861918611145
Slovenia,SVN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Slovenia,SVN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Slovenia,SVN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Slovenia,SVN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Slovenia,SVN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Slovenia,SVN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Small states,SST,"Population, total",SP.POP.TOTL,43801385
Small states,SST,"Population ages 80 and above, male",SP.POP.80UP.MA,179864
Small states,SST,"Population ages 80 and above, female",SP.POP.80UP.FE,313953
Small states,SST,"Population ages 75-79, male",SP.POP.7579.MA,203183
Small states,SST,"Population ages 75-79, female",SP.POP.7579.FE,274356
Small states,SST,"Population ages 70-74, male",SP.POP.7074.MA,329308
Small states,SST,"Population ages 70-74, female",SP.POP.7074.FE,414767
Small states,SST,"Population ages 65-69, male",SP.POP.6569.MA,487926
Small states,SST,"Population ages 65-69, female",SP.POP.6569.FE,569299
Small states,SST,"Population ages 60-64, male",SP.POP.6064.MA,681336
Small states,SST,"Population ages 60-64, female",SP.POP.6064.FE,730625
Small states,SST,"Population ages 55-59, male",SP.POP.5559.MA,853833
Small states,SST,"Population ages 55-59, female",SP.POP.5559.FE,851470
Small states,SST,"Population ages 50-54, male",SP.POP.5054.MA,1058245
Small states,SST,"Population ages 50-54, female",SP.POP.5054.FE,962396
Small states,SST,"Population ages 45-49, male",SP.POP.4549.MA,1304721
Small states,SST,"Population ages 45-49, female",SP.POP.4549.FE,1124777
Small states,SST,"Population ages 40-44, male",SP.POP.4044.MA,1644235
Small states,SST,"Population ages 40-44, female",SP.POP.4044.FE,1349220
Small states,SST,"Population ages 35-39, male",SP.POP.3539.MA,1950196
Small states,SST,"Population ages 35-39, female",SP.POP.3539.FE,1554571
Small states,SST,"Age dependency ratio, old",SP.POP.DPND.OL,9.70510511538521
Small states,SST,Age dependency ratio (% of working-age population),SP.POP.DPND,55.0683544274045
Small states,SST,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Small states,SST,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Small states,SST,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Small states,SST,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Small states,SST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Small states,SST,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,740424
Solomon Islands,SLB,"Population ages 80 and above, male",SP.POP.80UP.MA,1713
Solomon Islands,SLB,"Population ages 80 and above, female",SP.POP.80UP.FE,1836
Solomon Islands,SLB,"Population ages 75-79, male",SP.POP.7579.MA,2272
Solomon Islands,SLB,"Population ages 75-79, female",SP.POP.7579.FE,2437
Solomon Islands,SLB,"Population ages 70-74, male",SP.POP.7074.MA,3521
Solomon Islands,SLB,"Population ages 70-74, female",SP.POP.7074.FE,3811
Solomon Islands,SLB,"Population ages 65-69, male",SP.POP.6569.MA,5134
Solomon Islands,SLB,"Population ages 65-69, female",SP.POP.6569.FE,5163
Solomon Islands,SLB,"Population ages 60-64, male",SP.POP.6064.MA,7849
Solomon Islands,SLB,"Population ages 60-64, female",SP.POP.6064.FE,7362
Solomon Islands,SLB,"Population ages 55-59, male",SP.POP.5559.MA,11065
Solomon Islands,SLB,"Population ages 55-59, female",SP.POP.5559.FE,10067
Solomon Islands,SLB,"Population ages 50-54, male",SP.POP.5054.MA,14388
Solomon Islands,SLB,"Population ages 50-54, female",SP.POP.5054.FE,13506
Solomon Islands,SLB,"Population ages 45-49, male",SP.POP.4549.MA,16277
Solomon Islands,SLB,"Population ages 45-49, female",SP.POP.4549.FE,16359
Solomon Islands,SLB,"Population ages 40-44, male",SP.POP.4044.MA,18608
Solomon Islands,SLB,"Population ages 40-44, female",SP.POP.4044.FE,19546
Solomon Islands,SLB,"Population ages 35-39, male",SP.POP.3539.MA,20912
Solomon Islands,SLB,"Population ages 35-39, female",SP.POP.3539.FE,22463
Solomon Islands,SLB,"Age dependency ratio, old",SP.POP.DPND.OL,6.06800099394724
Solomon Islands,SLB,Age dependency ratio (% of working-age population),SP.POP.DPND,73.5713180584272
Solomon Islands,SLB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Solomon Islands,SLB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Solomon Islands,SLB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Solomon Islands,SLB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Solomon Islands,SLB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Solomon Islands,SLB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Somalia,SOM,"Population, total",SP.POP.TOTL,18143378
Somalia,SOM,"Population ages 80 and above, male",SP.POP.80UP.MA,18691
Somalia,SOM,"Population ages 80 and above, female",SP.POP.80UP.FE,28110
Somalia,SOM,"Population ages 75-79, male",SP.POP.7579.MA,31120
Somalia,SOM,"Population ages 75-79, female",SP.POP.7579.FE,40479
Somalia,SOM,"Population ages 70-74, male",SP.POP.7074.MA,62237
Somalia,SOM,"Population ages 70-74, female",SP.POP.7074.FE,76400
Somalia,SOM,"Population ages 65-69, male",SP.POP.6569.MA,94528
Somalia,SOM,"Population ages 65-69, female",SP.POP.6569.FE,111678
Somalia,SOM,"Population ages 60-64, male",SP.POP.6064.MA,129087
Somalia,SOM,"Population ages 60-64, female",SP.POP.6064.FE,147092
Somalia,SOM,"Population ages 55-59, male",SP.POP.5559.MA,167048
Somalia,SOM,"Population ages 55-59, female",SP.POP.5559.FE,185043
Somalia,SOM,"Population ages 50-54, male",SP.POP.5054.MA,213393
Somalia,SOM,"Population ages 50-54, female",SP.POP.5054.FE,227418
Somalia,SOM,"Population ages 45-49, male",SP.POP.4549.MA,271051
Somalia,SOM,"Population ages 45-49, female",SP.POP.4549.FE,279984
Somalia,SOM,"Population ages 40-44, male",SP.POP.4044.MA,350124
Somalia,SOM,"Population ages 40-44, female",SP.POP.4044.FE,357057
Somalia,SOM,"Population ages 35-39, male",SP.POP.3539.MA,435214
Somalia,SOM,"Population ages 35-39, female",SP.POP.3539.FE,439753
Somalia,SOM,"Age dependency ratio, old",SP.POP.DPND.OL,5.06660944254828
Somalia,SOM,Age dependency ratio (% of working-age population),SP.POP.DPND,98.4401287192669
Somalia,SOM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Somalia,SOM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Somalia,SOM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
Somalia,SOM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
Somalia,SOM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
Somalia,SOM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,60414495
South Africa,ZAF,"Population ages 80 and above, male",SP.POP.80UP.MA,172747
South Africa,ZAF,"Population ages 80 and above, female",SP.POP.80UP.FE,448020
South Africa,ZAF,"Population ages 75-79, male",SP.POP.7579.MA,208861
South Africa,ZAF,"Population ages 75-79, female",SP.POP.7579.FE,441397
South Africa,ZAF,"Population ages 70-74, male",SP.POP.7074.MA,345767
South Africa,ZAF,"Population ages 70-74, female",SP.POP.7074.FE,659560
South Africa,ZAF,"Population ages 65-69, male",SP.POP.6569.MA,450635
South Africa,ZAF,"Population ages 65-69, female",SP.POP.6569.FE,808261
South Africa,ZAF,"Population ages 60-64, male",SP.POP.6064.MA,702123
South Africa,ZAF,"Population ages 60-64, female",SP.POP.6064.FE,1072033
South Africa,ZAF,"Population ages 55-59, male",SP.POP.5559.MA,1160011
South Africa,ZAF,"Population ages 55-59, female",SP.POP.5559.FE,1500933
South Africa,ZAF,"Population ages 50-54, male",SP.POP.5054.MA,1376185
South Africa,ZAF,"Population ages 50-54, female",SP.POP.5054.FE,1588484
South Africa,ZAF,"Population ages 45-49, male",SP.POP.4549.MA,1366334
South Africa,ZAF,"Population ages 45-49, female",SP.POP.4549.FE,1384869
South Africa,ZAF,"Population ages 40-44, male",SP.POP.4044.MA,2082371
South Africa,ZAF,"Population ages 40-44, female",SP.POP.4044.FE,2040896
South Africa,ZAF,"Population ages 35-39, male",SP.POP.3539.MA,2663061
South Africa,ZAF,"Population ages 35-39, female",SP.POP.3539.FE,2637545
South Africa,ZAF,"Age dependency ratio, old",SP.POP.DPND.OL,8.88648290591888
South Africa,ZAF,Age dependency ratio (% of working-age population),SP.POP.DPND,51.8627199809523
South Africa,ZAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
South Africa,ZAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
South Africa,ZAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
South Africa,ZAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
South Africa,ZAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
South Africa,ZAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
South Asia,SAS,"Population, total",SP.POP.TOTL,1938753833
South Asia,SAS,"Population ages 80 and above, male",SP.POP.80UP.MA,7928826
South Asia,SAS,"Population ages 80 and above, female",SP.POP.80UP.FE,10788437
South Asia,SAS,"Population ages 75-79, male",SP.POP.7579.MA,9639013
South Asia,SAS,"Population ages 75-79, female",SP.POP.7579.FE,11365534
South Asia,SAS,"Population ages 70-74, male",SP.POP.7074.MA,17372232
South Asia,SAS,"Population ages 70-74, female",SP.POP.7074.FE,18797507
South Asia,SAS,"Population ages 65-69, male",SP.POP.6569.MA,25428182
South Asia,SAS,"Population ages 65-69, female",SP.POP.6569.FE,26650544
South Asia,SAS,"Population ages 60-64, male",SP.POP.6064.MA,32950536
South Asia,SAS,"Population ages 60-64, female",SP.POP.6064.FE,33557010
South Asia,SAS,"Population ages 55-59, male",SP.POP.5559.MA,40303247
South Asia,SAS,"Population ages 55-59, female",SP.POP.5559.FE,39931937
South Asia,SAS,"Population ages 50-54, male",SP.POP.5054.MA,47781099
South Asia,SAS,"Population ages 50-54, female",SP.POP.5054.FE,46886374
South Asia,SAS,"Population ages 45-49, male",SP.POP.4549.MA,55195206
South Asia,SAS,"Population ages 45-49, female",SP.POP.4549.FE,53701646
South Asia,SAS,"Population ages 40-44, male",SP.POP.4044.MA,63626400
South Asia,SAS,"Population ages 40-44, female",SP.POP.4044.FE,61222536
South Asia,SAS,"Population ages 35-39, male",SP.POP.3539.MA,72362825
South Asia,SAS,"Population ages 35-39, female",SP.POP.3539.FE,69191301
South Asia,SAS,"Age dependency ratio, old",SP.POP.DPND.OL,9.90641515635673
South Asia,SAS,Age dependency ratio (% of working-age population),SP.POP.DPND,50.5039191999877
South Asia,SAS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
South Asia,SAS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
South Asia,SAS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
South Asia,SAS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
South Asia,SAS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
South Asia,SAS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1938753833
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, male",SP.POP.80UP.MA,7928826
South Asia (IDA & IBRD),TSA,"Population ages 80 and above, female",SP.POP.80UP.FE,10788437
South Asia (IDA & IBRD),TSA,"Population ages 75-79, male",SP.POP.7579.MA,9639013
South Asia (IDA & IBRD),TSA,"Population ages 75-79, female",SP.POP.7579.FE,11365534
South Asia (IDA & IBRD),TSA,"Population ages 70-74, male",SP.POP.7074.MA,17372232
South Asia (IDA & IBRD),TSA,"Population ages 70-74, female",SP.POP.7074.FE,18797507
South Asia (IDA & IBRD),TSA,"Population ages 65-69, male",SP.POP.6569.MA,25428182
South Asia (IDA & IBRD),TSA,"Population ages 65-69, female",SP.POP.6569.FE,26650544
South Asia (IDA & IBRD),TSA,"Population ages 60-64, male",SP.POP.6064.MA,32950536
South Asia (IDA & IBRD),TSA,"Population ages 60-64, female",SP.POP.6064.FE,33557010
South Asia (IDA & IBRD),TSA,"Population ages 55-59, male",SP.POP.5559.MA,40303247
South Asia (IDA & IBRD),TSA,"Population ages 55-59, female",SP.POP.5559.FE,39931937
South Asia (IDA & IBRD),TSA,"Population ages 50-54, male",SP.POP.5054.MA,47781099
South Asia (IDA & IBRD),TSA,"Population ages 50-54, female",SP.POP.5054.FE,46886374
South Asia (IDA & IBRD),TSA,"Population ages 45-49, male",SP.POP.4549.MA,55195206
South Asia (IDA & IBRD),TSA,"Population ages 45-49, female",SP.POP.4549.FE,53701646
South Asia (IDA & IBRD),TSA,"Population ages 40-44, male",SP.POP.4044.MA,63626400
South Asia (IDA & IBRD),TSA,"Population ages 40-44, female",SP.POP.4044.FE,61222536
South Asia (IDA & IBRD),TSA,"Population ages 35-39, male",SP.POP.3539.MA,72362825
South Asia (IDA & IBRD),TSA,"Population ages 35-39, female",SP.POP.3539.FE,69191301
South Asia (IDA & IBRD),TSA,"Age dependency ratio, old",SP.POP.DPND.OL,9.90641515635673
South Asia (IDA & IBRD),TSA,Age dependency ratio (% of working-age population),SP.POP.DPND,50.5039191999877
South Asia (IDA & IBRD),TSA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
South Asia (IDA & IBRD),TSA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
South Asia (IDA & IBRD),TSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
South Asia (IDA & IBRD),TSA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,11088796
South Sudan,SSD,"Population ages 80 and above, male",SP.POP.80UP.MA,11379
South Sudan,SSD,"Population ages 80 and above, female",SP.POP.80UP.FE,20588
South Sudan,SSD,"Population ages 75-79, male",SP.POP.7579.MA,21963
South Sudan,SSD,"Population ages 75-79, female",SP.POP.7579.FE,33322
South Sudan,SSD,"Population ages 70-74, male",SP.POP.7074.MA,38405
South Sudan,SSD,"Population ages 70-74, female",SP.POP.7074.FE,52431
South Sudan,SSD,"Population ages 65-69, male",SP.POP.6569.MA,65496
South Sudan,SSD,"Population ages 65-69, female",SP.POP.6569.FE,82612
South Sudan,SSD,"Population ages 60-64, male",SP.POP.6064.MA,97840
South Sudan,SSD,"Population ages 60-64, female",SP.POP.6064.FE,117521
South Sudan,SSD,"Population ages 55-59, male",SP.POP.5559.MA,135523
South Sudan,SSD,"Population ages 55-59, female",SP.POP.5559.FE,158239
South Sudan,SSD,"Population ages 50-54, male",SP.POP.5054.MA,185330
South Sudan,SSD,"Population ages 50-54, female",SP.POP.5054.FE,212127
South Sudan,SSD,"Population ages 45-49, male",SP.POP.4549.MA,230259
South Sudan,SSD,"Population ages 45-49, female",SP.POP.4549.FE,260333
South Sudan,SSD,"Population ages 40-44, male",SP.POP.4044.MA,248589
South Sudan,SSD,"Population ages 40-44, female",SP.POP.4044.FE,279325
South Sudan,SSD,"Population ages 35-39, male",SP.POP.3539.MA,235391
South Sudan,SSD,"Population ages 35-39, female",SP.POP.3539.FE,259610
South Sudan,SSD,"Age dependency ratio, old",SP.POP.DPND.OL,5.43798215379742
South Sudan,SSD,Age dependency ratio (% of working-age population),SP.POP.DPND,84.8602353098079
South Sudan,SSD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
South Sudan,SSD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
South Sudan,SSD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..
South Sudan,SSD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..
South Sudan,SSD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..
South Sudan,SSD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..
Spain,ESP,"Population, total",SP.POP.TOTL,47732632
Spain,ESP,"Population ages 80 and above, male",SP.POP.80UP.MA,1116431
Spain,ESP,"Population ages 80 and above, female",SP.POP.80UP.FE,1849653
Spain,ESP,"Population ages 75-79, male",SP.POP.7579.MA,871616
Spain,ESP,"Population ages 75-79, female",SP.POP.7579.FE,1091487
Spain,ESP,"Population ages 70-74, male",SP.POP.7074.MA,1061626
Spain,ESP,"Population ages 70-74, female",SP.POP.7074.FE,1224495
Spain,ESP,"Population ages 65-69, male",SP.POP.6569.MA,1277758
Spain,ESP,"Population ages 65-69, female",SP.POP.6569.FE,1404668
Spain,ESP,"Population ages 60-64, male",SP.POP.6064.MA,1552701
Spain,ESP,"Population ages 60-64, female",SP.POP.6064.FE,1639813
Spain,ESP,"Population ages 55-59, male",SP.POP.5559.MA,1779495
Spain,ESP,"Population ages 55-59, female",SP.POP.5559.FE,1821191
Spain,ESP,"Population ages 50-54, male",SP.POP.5054.MA,1909134
Spain,ESP,"Population ages 50-54, female",SP.POP.5054.FE,1897454
Spain,ESP,"Population ages 45-49, male",SP.POP.4549.MA,2027364
Spain,ESP,"Population ages 45-49, female",SP.POP.4549.FE,1996902
